formatted_date,portfolio_price
2010-12-07,-0.5601267314600219
2010-12-08,0.7039354469418962
2010-12-09,1.1435681418273262
2010-12-10,6.744814112116904
2010-12-13,0.9490156389441397
2010-12-14,1.5823355418389196
2010-12-15,0.3028870707498062
2010-12-16,0.5397216882766736
2010-12-17,3.4469219003486082
2010-12-20,-3.0410991863618486
2010-12-21,-0.37796561666440653
2010-12-22,-1.050490001651867
2010-12-23,-0.2894484118938486
2010-12-27,-0.5009421715808853
2010-12-28,1.661266422126353
2010-12-29,-1.5521948868792177
2010-12-30,0.11977290699590025
2010-12-31,-4.539634656141787
2011-01-03,-2.155197714228173
2011-01-04,-1.758988269049444
2011-01-05,1.418117527441251
2011-01-06,-2.2348739627797105
2011-01-07,-1.540545140259422
2011-01-10,-1.6287443845668321
2011-01-11,0.047154595618146104
2011-01-12,-0.6522488065953982
2011-01-13,-1.993972924149173
2011-01-14,1.0256312391191387
2011-01-18,0.3260278978159099
2011-01-19,-0.2956145986285044
2011-01-20,-2.9220036047817954
2011-01-21,-6.145492671465607
2011-01-24,2.225792934294736
2011-01-25,-0.1403532786555313
2011-01-26,-0.1395882638752529
2011-01-27,-0.6682843156928514
2011-01-28,-0.6394950096754007
2011-01-31,-2.8289088468132273
2011-02-01,-1.7296654733681631
2011-02-02,-2.288964998831993
2011-02-03,-0.03065329683637806
2011-02-04,-0.9066325099539523
2011-02-07,-1.301239143259883
2011-02-08,-1.8509358139857581
2011-02-09,-0.10752450867478286
2011-02-10,-0.8648327890065086
2011-02-11,-1.5971131152430085
2011-02-14,-0.2929021283695413
2011-02-15,-2.312462446934838
2011-02-16,-0.5951355968466517
2011-02-17,-2.7011055097330137
2011-02-18,-0.4407612403684616
2011-02-22,0.26919762587923196
2011-02-23,-2.167408900278526
2011-02-24,-2.3222020503281047
2011-02-25,3.021081284768573
2011-02-28,-3.2896934361327768
2011-03-01,-1.9160934913225574
2011-03-02,-1.6116771784120225
2011-03-03,10.164199448786999
2011-03-04,-2.012997643880053
2011-03-07,-1.5965572092888765
2011-03-08,5.758204280619903
2011-03-09,-1.4786355125566255
2011-03-10,-4.092576176565442
2011-03-11,3.1271274226953123
2011-03-14,0.4183057588815291
2011-03-15,-0.09489560106154467
2011-03-16,-1.8128081011961243
2011-03-17,-1.6649009684624625
2011-03-18,-0.9093126254690709
2011-03-21,1.2536100961729282
2011-03-22,-0.5673490194395215
2011-03-23,-1.4201949138123084
2011-03-24,1.7337229680363788
2011-03-25,1.6437618947402144
2011-03-28,-1.6284847167675693
2011-03-29,-2.5253208626612254
2011-03-30,-0.31173418949121395
2011-03-31,-1.5648188319646312
2011-04-01,-3.9340703731657105
2011-04-04,-0.2729348487119155
2011-04-05,-1.7792524963637009
2011-04-06,-0.01992306561466368
2011-04-07,-2.783478196006982
2011-04-08,-2.1342478530202174
2011-04-11,-0.016819028089720186
2011-04-12,-2.1737473791171196
2011-04-13,1.431475411193025
2011-04-14,-0.39234385149157447
2011-04-15,-2.815112659237628
2011-04-18,-3.086473499899312
2011-04-19,-2.642366613343473
2011-04-20,-0.6353644981493666
2011-04-21,-3.2072494208725533
2011-04-25,-1.457542707216226
2011-04-26,-0.9577127945606445
2011-04-27,-4.93125824719674
2011-04-28,-1.6786576725816746
2011-04-29,-0.5549117419903397
2011-05-02,-2.912742352210697
2011-05-03,-1.2975417788921513
2011-05-04,-2.4140424426431615
2011-05-05,-6.275982658232826
2011-05-06,-3.694782828279548
2011-05-09,-1.1114798095677256
2011-05-10,-3.9410380832938925
2011-05-11,-1.3267794191366575
2011-05-12,-1.5481023418164506
2011-05-13,-1.860350153911395
2011-05-16,-3.5707517082009232
2011-05-17,-0.8085423544965636
2011-05-18,2.3742345018707383
2011-05-19,-1.09831400894061
2011-05-20,0.689801208725622
2011-05-23,-3.3565161475522887
2011-05-24,-1.293198367101576
2011-05-25,0.3720123557684693
2011-05-26,0.7626949575271303
2011-05-27,-2.6995598726177
2011-05-31,-0.24205439032605713
2011-06-01,4.869027019634781
2011-06-02,-1.8483477287528254
2011-06-03,-8.802627703091693
2011-06-06,-0.11291067796181714
2011-06-07,-3.6602859184456533
2011-06-08,-3.702563296236926
2011-06-09,-0.6953644142794682
2011-06-10,-0.3851756356250582
2011-06-13,-0.8038966998099419
2011-06-14,7.762410268942985
2011-06-15,-2.7298799942617458
2011-06-16,-2.890168407359191
2011-06-17,-1.3224609094673578
2011-06-20,2.2657394252117244
2011-06-21,-1.2994212681628194
2011-06-22,-0.39012504341637344
2011-06-23,2.405007014177655
2011-06-24,0.5675898980914168
2011-06-27,-0.48308145639231864
2011-06-28,-0.026769200152251038
2011-06-29,0.029927209193968445
2011-06-30,-0.9726232801001147
2011-07-01,-0.8991407598442318
2011-07-05,-1.593558908065131
2011-07-06,0.6696057225066786
2011-07-07,7.71213946746478
2011-07-08,-0.1164909489247753
2011-07-11,-2.495342814304068
2011-07-12,-1.8257763076926017
2011-07-13,-3.3597806978678935
2011-07-14,-0.5936893643442575
2011-07-15,-0.15443404263832503
2011-07-18,-0.9472474833237733
2011-07-19,-0.9984595481030055
2011-07-20,-0.6913806581870283
2011-07-21,-0.8160437462508349
2011-07-22,-1.1765468426453753
2011-07-25,-3.902373620257663
2011-07-26,-2.848796540382691
2011-07-27,-3.4457842600339297
2011-07-28,-3.0803284983213306
2011-07-29,-0.23885707408552403
2011-08-01,-0.866401498506582
2011-08-02,-2.1043134925056517
2011-08-03,0.27825284151310553
2011-08-04,0.05410759415371751
2011-08-05,-6.858359762781436
2011-08-08,-17.971282923323812
2011-08-09,-2.5996946132733876
2011-08-10,-4.642730431463268
2011-08-11,1.0751034202509597
2011-08-12,-0.7307783060813835
2011-08-15,-2.407783184155534
2011-08-16,-2.1871516547656022
2011-08-17,-1.02636558841711
2011-08-18,-0.9531938809813928
2011-08-19,-1.8690204373188337
2011-08-22,-1.024019519894367
2011-08-23,0.5339674622516072
2011-08-24,0.137006262474565
2011-08-25,3.0220497513810165
2011-08-26,-2.816195549155477
2011-08-29,-0.3250416256817125
2011-08-30,0.5315586533480973
2011-08-31,-1.6429335805978347
2011-09-01,-0.5696341849336184
2011-09-02,3.6652090649747797
2011-09-06,-1.8322265656118553
2011-09-07,-1.2613910296763327
2011-09-08,6.019606603780347
2011-09-09,-1.1951815299138457
2011-09-12,-7.673854058476371
2011-09-13,-0.14497289202250035
2011-09-14,2.020358565722904
2011-09-15,-1.24861437214418
2011-09-16,-0.9031340436585976
2011-09-19,2.623681494914779
2011-09-20,-0.8424771036854631
2011-09-21,-4.777379958606198
2011-09-22,1.4030289063816261
2011-09-23,-1.1064412598105677
2011-09-26,-3.0121344822913936
2011-09-27,-2.1951220922629457
2011-09-28,3.714138041400047
2011-09-29,-10.34630915771221
2011-09-30,-1.5909845252129364
2011-10-03,-1.5097703505844684
2011-10-04,-2.8368944687287265
2011-10-05,1.6004218995325707
2011-10-06,5.0322871604091155
2011-10-07,4.977603388146707
2011-10-10,3.2952701655319734
2011-10-11,0.7578734755217176
2011-10-12,-0.8422269744465695
2011-10-13,0.287561196145977
2011-10-14,-2.1386108501672982
2011-10-17,-0.1415702034601491
2011-10-18,-1.0275186256625943
2011-10-19,-9.776090310763651
2011-10-20,-1.8549199044214275
2011-10-21,1.508421685653814
2011-10-24,-1.1732896701429978
2011-10-25,6.057132565919304
2011-10-26,2.629804643778789
2011-10-27,-1.7294726636726239
2011-10-28,-0.6419798288303976
2011-10-31,-4.090782377751005
2011-11-01,-1.9577621495750923
2011-11-02,9.679028835545147
2011-11-03,3.866830029717177
2011-11-04,-0.763192431058937
2011-11-07,-1.8608214528699913
2011-11-08,-5.094993351417072
2011-11-09,1.7820687989873363
2011-11-10,1.8659660794292239
2011-11-11,-2.4840500277481357
2011-11-14,-0.853747074575465
2011-11-15,-3.344006571827121
2011-11-16,-0.22571317439543542
2011-11-17,-1.1290103773657498
2011-11-18,-0.32699845386695814
2011-11-21,-1.2006873809494856
2011-11-22,-0.6688649575554071
2011-11-23,-0.06955129146000502
2011-11-25,-0.4299407776242939
2011-11-28,1.176833684673901
2011-11-29,1.2370434689907885
2011-11-30,3.4521478523016897
2011-12-01,4.078716197910284
2011-12-02,0.4946304456459167
2011-12-05,-2.3588803357641326
2011-12-06,-0.5492731900311042
2011-12-07,1.0152922795259272
2011-12-08,-2.6819620107398823
2011-12-09,0.08225825091634993
2011-12-12,0.38469128194594593
2011-12-13,-0.6830415042860598
2011-12-14,-1.9602790287111453
2011-12-15,0.1300588456679139
2011-12-16,0.71967674259835
2011-12-19,-0.236156139387661
2011-12-20,0.09975551175931403
2011-12-21,3.05253329632128
2011-12-22,-0.7065026167814829
2011-12-23,-0.31527031237289255
2011-12-27,0.21657681715593938
2011-12-28,-2.4427542443272703
2011-12-29,-0.627550162234446
2011-12-30,-2.5182290070869935
2012-01-03,0.33812332660728406
2012-01-04,0.04684235443845868
2012-01-05,4.360618282004585
2012-01-06,-0.05391638512975236
2012-01-09,0.0010415773248311608
2012-01-10,-1.4958987902521748
2012-01-11,-0.9840547832909048
2012-01-12,-0.8410272986378716
2012-01-13,0.3434754377903138
2012-01-17,-2.358820435015823
2012-01-18,-1.2844127571813948
2012-01-19,-1.2033039220794388
2012-01-20,-0.845557359622438
2012-01-23,-0.13891938545791302
2012-01-24,0.8673240898074751
2012-01-25,-0.1123767667377063
2012-01-26,-0.3009708706917561
2012-01-27,1.5070134828273034
2012-01-30,0.22805820615013395
2012-01-31,0.2291630295628554
2012-02-01,-0.7478684221239084
2012-02-02,0.14197455594656078
2012-02-03,-0.12212323520112538
2012-02-06,-0.21164938784315396
2012-02-07,-0.9994308229403217
2012-02-08,-0.9943056426577396
2012-02-09,-0.1136402134480384
2012-02-10,-1.0437772303148267
2012-02-13,-0.4201121279473405
2012-02-14,-1.6562114645275317
2012-02-15,-2.596343946459799
2012-02-16,-0.6347427440495895
2012-02-17,-1.156586313903703
2012-02-21,-3.5892679557507496
2012-02-22,-0.3991182288039358
2012-02-23,0.14994389002331476
2012-02-24,-0.34035530048831253
2012-02-27,0.43326043008651693
2012-02-28,1.7638137073032054
2012-02-29,-2.9251916564749596
2012-03-01,-2.4780741552880396
2012-03-02,-2.181466800761044
2012-03-05,0.18690529604857956
2012-03-06,-0.48886233826190223
2012-03-07,0.9740429811708329
2012-03-08,1.5764842263299206
2012-03-09,-0.713166817209795
2012-03-12,0.7953387800149925
2012-03-13,1.828374434755444
2012-03-14,0.09763377326246957
2012-03-15,4.752873159589196
2012-03-16,-0.16939740133856504
2012-03-19,-0.7684210465923459
2012-03-20,-1.4875234332699787
2012-03-21,-0.8558125489201613
2012-03-22,1.2173329055704905
2012-03-23,2.4722761563462283
2012-03-26,-0.7505333518731133
2012-03-27,-0.7988030711323951
2012-03-28,0.02749010145964278
2012-03-29,0.7483821739388014
2012-03-30,-0.46175485549039214
2012-04-02,2.173159076976596
2012-04-03,-0.45885405594203105
2012-04-04,0.543894208175828
2012-04-05,0.5573440468739336
2012-04-09,0.7581081712466284
2012-04-10,-0.0873893538950598
2012-04-11,-1.6452630417588414
2012-04-12,2.8647830980925764
2012-04-13,-1.0214615802461104
2012-04-16,0.25635901187530274
2012-04-17,-0.5774609381760467
2012-04-18,3.020056793940933
2012-04-19,-0.6883582438290788
2012-04-20,0.6201744432135768
2012-04-23,-0.4974914744839609
2012-04-24,0.765932484563604
2012-04-25,-1.8565577752792166
2012-04-26,-0.721050130960704
2012-04-27,0.40655007345295957
2012-04-30,0.8755719858435912
2012-05-01,-7.352723060257617
2012-05-02,0.31108835227660225
2012-05-03,-2.855623510580298
2012-05-04,-1.0159059206543322
2012-05-07,-1.0837102533264056
2012-05-08,1.4442668773379528
2012-05-09,-0.8645006463679423
2012-05-10,0.49374948533225604
2012-05-11,0.07780956154468449
2012-05-14,-2.5102702766423977
2012-05-15,-2.2452649205000803
2012-05-16,-0.7682285631516745
2012-05-17,-11.318792069777341
2012-05-18,2.4131707874592925
2012-05-21,2.1962235959639056
2012-05-22,-0.8344493754281469
2012-05-23,5.618983513688273
2012-05-24,2.014110724942374
2012-05-25,-0.6588802042342645
2012-05-29,0.36551553765224937
2012-05-30,-1.7067244476434242
2012-05-31,-3.3512280680436484
2012-06-01,-0.8035459723119778
2012-06-04,3.2306238489890995
2012-06-05,-1.65272840051119
2012-06-06,1.491224687177734
2012-06-07,1.4015242420604512
2012-06-08,-2.0363392784344327
2012-06-11,1.451873849821012
2012-06-12,-1.4847675153954765
2012-06-13,-0.7554480343198685
2012-06-14,-4.018006023257714
2012-06-15,-0.6266086498836041
2012-06-18,-0.6285462857343267
2012-06-19,-0.8240337346393665
2012-06-20,-0.5948542759274462
2012-06-21,-0.4675118755745493
2012-06-22,-0.18909811063076712
2012-06-25,-1.3170090388479851
2012-06-26,-0.016981710037968886
2012-06-27,-0.6838069073442218
2012-06-28,-0.5063896796828127
2012-06-29,0.2690136010696292
2012-07-02,1.6182187847625455
2012-07-03,-1.1926487739183127
2012-07-05,-1.5121897712824042
2012-07-06,-0.9947884277724851
2012-07-09,0.7226214432159208
2012-07-10,0.13362752511202178
2012-07-11,-0.9385558057386043
2012-07-12,-1.4842976904334029
2012-07-13,0.2758656927858494
2012-07-16,1.4959362868164188
2012-07-17,-0.42106544122070494
2012-07-18,-0.6067969617283007
2012-07-19,-0.8124884912248402
2012-07-20,-0.9315979894001467
2012-07-23,-0.19597870824096714
2012-07-24,-0.6988756079873358
2012-07-25,-0.15431759485729132
2012-07-26,-0.33701179253850727
2012-07-27,0.7817116818563163
2012-07-30,-1.247762861539769
2012-07-31,0.42507731747153016
2012-08-01,0.020449320316270964
2012-08-02,-1.1412902016446558
2012-08-03,0.2199569115608614
2012-08-06,-0.7635964057580861
2012-08-07,0.04558191926845515
2012-08-08,0.499201217625309
2012-08-09,0.3827875711462392
2012-08-10,1.2184161272537988
2012-08-13,2.220329680051287
2012-08-14,-1.9748802803694603
2012-08-15,1.2265179063549525
2012-08-16,0.592306619997172
2012-08-17,0.4714449213727562
2012-08-20,-0.02256341669242321
2012-08-21,1.290427651435974
2012-08-22,-0.5994010127954068
2012-08-23,1.5118387033422134
2012-08-24,-0.3342618254267156
2012-08-27,-2.7093105103350155
2012-08-28,-0.3878401794940271
2012-08-29,2.5358561726102438
2012-08-30,0.35620199273307357
2012-08-31,0.4559715581351132
2012-09-04,0.3055672562313224
2012-09-05,0.3556929013824984
2012-09-06,0.6010012754897576
2012-09-07,-0.5331025276293211
2012-09-10,0.11736080425698205
2012-09-11,0.3889492066640169
2012-09-12,0.5494203919816849
2012-09-13,-0.244907115114146
2012-09-14,-0.3809784443819367
2012-09-17,-0.06605934936649262
2012-09-18,-0.5041204317103266
2012-09-19,-0.09741939147194703
2012-09-20,-0.6071514761381689
2012-09-21,0.5232508122599854
2012-09-24,-0.3301103335288153
2012-09-25,-8.270312836694503
2012-09-26,0.4075516551347795
2012-09-27,1.4197331632467936
2012-09-28,-1.5368929217545262
2012-10-01,0.40698322397624287
2012-10-02,0.2984298455817703
2012-10-03,-3.8155779916154904
2012-10-04,-0.08420352164529188
2012-10-05,-0.21438237561336063
2012-10-08,-1.7872175460145014
2012-10-09,-2.271571927806946
2012-10-10,0.9589163656454381
2012-10-11,-0.7435226472620363
2012-10-12,1.4222337993942802
2012-10-15,0.19407530102259074
2012-10-16,0.8057422813411758
2012-10-17,-0.4414514800582038
2012-10-18,-0.13077149433683158
2012-10-19,-0.594066545866946
2012-10-22,1.5092748666923224
2012-10-23,-0.09976604920722827
2012-10-24,-1.0397477558900534
2012-10-25,-0.47783168651928615
2012-10-26,0.8164068128865442
2012-10-31,1.106616893750952
2012-11-01,2.53147898197309
2012-11-02,-2.0077194588821627
2012-11-05,0.5590514324129813
2012-11-06,0.5786955088384758
2012-11-07,0.24822229208260238
2012-11-08,-0.31555847019208744
2012-11-09,-0.7963058117267053
2012-11-12,-0.6870978099951884
2012-11-13,-0.8660003812610847
2012-11-14,-0.85947128893639
2012-11-15,0.9240591815805039
2012-11-16,0.05861694064719101
2012-11-19,1.9150612327999175
2012-11-20,0.833498798394749
2012-11-21,0.455509833172267
2012-11-23,-0.5474566298312895
2012-11-26,-1.0735658537162018
2012-11-27,0.2646009093639969
2012-11-28,-1.199349367810066
2012-11-29,0.592596935892267
2012-11-30,-1.9403040318413383
2012-12-03,-1.2319929725366712
2012-12-04,0.5151434338861699
2012-12-05,0.16888968064249746
2012-12-06,0.226449328742793
2012-12-07,-0.09524659357162125
2012-12-10,1.055869782110882
2012-12-11,-0.3170550656538711
2012-12-12,0.13297901926318537
2012-12-13,-1.0657745188445749
2012-12-14,0.058586217602348924
2012-12-17,1.9661838764193924
2012-12-18,-0.98035289179774
2012-12-19,-0.6900556780077467
2012-12-20,-0.0012474142286173224
2012-12-21,0.5411974845777452
2012-12-24,0.2886864645943534
2012-12-26,-0.12257965405088832
2012-12-27,1.5393503285516268
2012-12-28,-1.9676705111047228
2012-12-31,-1.0899198808084922
2013-01-02,4.001924377519513
2013-01-03,-0.5801833869697722
2013-01-04,0.5144739511360079
2013-01-07,-0.4371173313368696
2013-01-08,-0.6308432625959387
2013-01-09,-0.5299073894186844
2013-01-10,-1.2693510574596392
2013-01-11,-0.6087901386713195
2013-01-14,-0.2401616513952455
2013-01-15,-1.059200482849193
2013-01-16,-0.045263386076658925
2013-01-17,-0.563151415374147
2013-01-18,0.1551989395868453
2013-01-22,0.1618160462261827
2013-01-23,-0.23145874184077836
2013-01-24,-0.2535871836033579
2013-01-25,0.8193715794806686
2013-01-28,-0.32765857841026136
2013-01-29,-0.5072265523545265
2013-01-30,-0.24428975126104754
2013-01-31,-0.25287547225125656
2013-02-01,-0.08887105329899023
2013-02-04,-2.4364990887965488
2013-02-05,0.6551665509482909
2013-02-06,-0.2066467600425314
2013-02-07,-0.9913545316445632
2013-02-08,0.9010806446859998
2013-02-11,-1.3979267520787446
2013-02-12,-0.2711034856520671
2013-02-13,1.0567787838840308
2013-02-14,-0.6867582894782325
2013-02-15,-0.4224160451552486
2013-02-19,-0.03368836965702841
2013-02-20,-0.8135201745740578
2013-02-21,0.21582191901164918
2013-02-22,1.038521557224919
2013-02-25,-0.9751440334999096
2013-02-26,0.07068715789267943
2013-02-27,-0.834172618820047
2013-02-28,-1.0909666281372123
2013-03-01,-1.700411141676788
2013-03-04,-0.8822106832980081
2013-03-05,0.16534824201504156
2013-03-06,0.2670250882893957
2013-03-07,0.11647675654106122
2013-03-08,-0.064236441159723
2013-03-11,0.12265745553873442
2013-03-12,0.06796975951455884
2013-03-13,0.4273015524189921
2013-03-14,0.6691718608309714
2013-03-15,-1.4026489040544523
2013-03-18,-0.5102878471747749
2013-03-19,-1.1315445409261249
2013-03-20,-0.13359473513259856
2013-03-21,-0.03213130228864617
2013-03-22,-0.7074895643134188
2013-03-25,-0.08378914425992344
2013-03-26,2.0607675358531945
2013-03-27,0.41966481727982924
2013-03-28,-1.1335262575305654
2013-04-01,-0.25803504920703185
2013-04-02,1.8436657928805824
2013-04-03,-2.013193673864661
2013-04-04,1.1457658650507636
2013-04-05,0.4288585251273163
2013-04-08,-1.0512274506728911
2013-04-09,-1.222877622340951
2013-04-10,-1.2553590038837241
2013-04-11,0.6358667243355924
2013-04-12,-0.801257106080321
2013-04-15,0.3756017951292347
2013-04-16,-0.35495709810003295
2013-04-17,2.608029446726821
2013-04-18,-1.4026117232566522
2013-04-19,-0.9454283019891994
2013-04-22,2.7612203391322794
2013-04-23,0.8653975056344527
2013-04-24,-1.612427701964647
2013-04-25,-1.8974104357692905
2013-04-26,0.41739616578901395
2013-04-29,0.0770446274827005
2013-04-30,0.9147130402310042
2013-05-01,-0.1628269564116838
2013-05-02,-0.1974019889345281
2013-05-03,-3.1946329539750433
2013-05-06,-1.3832243568492117
2013-05-07,0.7634335351292691
2013-05-08,-0.733142018885016
2013-05-09,-0.6391460040479847
2013-05-10,0.1273219236700101
2013-05-13,-0.15971036059047278
2013-05-14,-1.9014556573140249
2013-05-15,-0.580542044261037
2013-05-16,-0.4543048435816434
2013-05-17,-1.2481291261219323
2013-05-20,-0.6612279839499954
2013-05-21,-1.463597495780207
2013-05-22,-8.983230620342217
2013-05-23,-0.24836649815501297
2013-05-24,-0.37263555880108534
2013-05-28,0.9658196963361365
2013-05-29,-0.5906451752829114
2013-05-30,0.00048585317938246695
2013-05-31,-1.4339934110379813
2013-06-03,-1.2565464017659709
2013-06-04,-0.9388240688822742
2013-06-05,-3.890064532503496
2013-06-06,1.508048134690348
2013-06-07,0.9438503580764589
2013-06-10,0.8768641533925837
2013-06-11,0.8514310568398525
2013-06-12,-0.36082229488592865
2013-06-13,-0.15506708266488162
2013-06-14,1.8209546155833418
2013-06-17,-0.8287124482706931
2013-06-18,0.45436503786747345
2013-06-19,-1.888404184436718
2013-06-20,-2.5826383327428046
2013-06-21,-0.5349039578899423
2013-06-24,-3.467449288547732
2013-06-25,-0.18614265900441515
2013-06-26,0.11617709958561438
2013-06-27,-0.07636883375584516
2013-06-28,-1.270303560397228
2013-07-01,-2.325235866118156
2013-07-02,-0.4769894116530813
2013-07-03,1.7895253604826344
2013-07-05,-0.20302718636438624
2013-07-08,-0.9429529047230221
2013-07-09,-1.7123122477251416
2013-07-10,-0.41561335862825216
2013-07-11,0.26303838928253376
2013-07-12,-1.144772676225863
2013-07-15,-0.3535954880777666
2013-07-16,-1.681678993927384
2013-07-17,-1.251884524349277
2013-07-18,-1.0124583223243357
2013-07-19,-0.6525239293360253
2013-07-22,-0.5572467938751942
2013-07-23,-0.47007210388459886
2013-07-24,-0.4707122061494184
2013-07-25,0.2271422167215139
2013-07-26,-0.5038913154925586
2013-07-29,-1.8177137979354359
2013-07-30,-0.8620777146241257
2013-07-31,-0.30009094746722
2013-08-01,-1.9021447758173993
2013-08-02,-1.4659019538368827
2013-08-05,-0.8005420000154324
2013-08-06,-0.841790685367365
2013-08-07,-0.7828252744902792
2013-08-08,-1.3333275482664675
2013-08-09,0.5908785882168489
2013-08-12,-1.792827475751142
2013-08-13,-1.2081553121230293
2013-08-14,-0.3297716706017166
2013-08-15,-2.795349365114144
2013-08-16,-1.2744066050940146
2013-08-19,-4.83149676929979
2013-08-20,-0.10045310112934934
2013-08-21,-3.7579135740338137
2013-08-22,0.14415571609390393
2013-08-23,-0.501305252482049
2013-08-26,-0.0725978228424593
2013-08-27,-0.8765866542810743
2013-08-28,-0.12515722350968037
2013-08-29,0.9499226715402784
2013-08-30,-0.8811084824933444
2013-09-03,0.4260349619382396
2013-09-04,-0.9591345593291515
2013-09-05,-0.19818803100219548
2013-09-06,-2.1452006460975896
2013-09-09,-0.1565752658481491
2013-09-10,-1.0551792851517179
2013-09-11,-0.47801026731007085
2013-09-12,-1.125372815115435
2013-09-13,-0.22508020241239782
2013-09-16,-0.9561395465139906
2013-09-17,-0.002043959415840533
2013-09-18,-1.6926907589119757
2013-09-19,-1.6296138354533793
2013-09-20,-0.30159685140426723
2013-09-23,-0.7075709060343683
2013-09-24,-2.474770066916116
2013-09-25,-1.4517372787193845
2013-09-26,0.444043262756145
2013-09-27,0.1350720150708231
2013-09-30,-1.3094032997713412
2013-10-01,-0.8978332490584617
2013-10-02,-1.2430350260300258
2013-10-03,-0.27449614675806555
2013-10-04,-2.7256571609852167
2013-10-07,-1.3206128700284177
2013-10-08,-1.087476628045696
2013-10-09,0.5512214298679717
2013-10-10,0.16625098443957598
2013-10-11,-0.6886333450757787
2013-10-14,-0.32145953603285904
2013-10-15,-0.4875599070923175
2013-10-16,-1.3379977910713068
2013-10-17,-0.2969389483071965
2013-10-18,1.3199357333489181
2013-10-21,0.015852828326879696
2013-10-22,-0.3984157343343092
2013-10-23,-1.405713896664537
2013-10-24,-0.8335119989295987
2013-10-25,-1.0209417607428506
2013-10-28,1.994057717642477
2013-10-29,-0.6861639903442852
2013-10-30,0.16313618672509514
2013-10-31,0.10903853190263157
2013-11-01,-1.0468222899908748
2013-11-04,-1.6662790320372411
2013-11-05,-1.30718951757112
2013-11-06,-2.20127767557293
2013-11-07,0.7602159663070823
2013-11-08,0.9370423861359141
2013-11-11,-0.6829110024089046
2013-11-12,-1.783019877289661
2013-11-13,-2.578390718196731
2013-11-14,-0.5593416689100545
2013-11-15,-0.8499680461261135
2013-11-18,0.15019551353057967
2013-11-19,-1.3274226613801525
2013-11-20,1.320095887676222
2013-11-21,-2.8932195878661946
2013-11-22,-0.1514853245902135
2013-11-25,0.14527749606443568
2013-11-26,0.015598264003708187
2013-11-27,-0.4392835359575654
2013-11-29,0.5819466994783622
2013-12-02,-0.23959547949990004
2013-12-03,0.7706499856840563
2013-12-04,-1.1838334759565858
2013-12-05,0.4050851435774152
2013-12-06,0.9279665608805857
2013-12-09,0.2792170925008153
2013-12-10,-0.03364169880979759
2013-12-11,-1.7036166047139534
2013-12-12,-1.6672568326621635
2013-12-13,-0.5697090716165696
2013-12-16,-0.6117230847448304
2013-12-17,-1.3633634891272526
2013-12-18,1.5089947056152992
2013-12-19,-0.8927269558187741
2013-12-20,0.9884337492575793
2013-12-23,-0.5138283849546298
2013-12-24,1.6782174296124106
2013-12-26,-0.9858641046912712
2013-12-27,-0.9180165058267704
2013-12-30,0.667420927749743
2013-12-31,-2.5809497334150397
2014-01-02,-0.681788684135872
2014-01-03,0.3559436022398317
2014-01-06,-0.5302672540746041
2014-01-07,0.5244555151880924
2014-01-08,1.2856881949672136
2014-01-09,-0.6664429719568783
2014-01-10,1.013053397580386
2014-01-13,1.7158031787179087
2014-01-14,-0.06802664847890633
2014-01-15,0.05759880008824747
2014-01-16,0.9058081000456059
2014-01-17,0.6204332841622691
2014-01-21,0.8163358952266345
2014-01-22,-1.214939545491039
2014-01-23,-1.9175790142836615
2014-01-24,-1.0086362990101716
2014-01-27,-1.6790075449363402
