formatted_date,time_frame,position_y,position_x,EWC_%_change,EWA_%_change,EWC_profit,EWA_profit,EWC,EWA,EWA_beta,const_beta,y_hat,e,q,sqrt_q,zScore,longsEntry,longsExit,shortsEntry,shortsExit
26/04/2006,0,0,0,-0.006835484,-0.005469953,0,0,18.72361946,11.17011547,1.435776779,0.005361467,16.04315388,2.680465586,0.011050117,0.105119536,,FALSE,FALSE,FALSE,FALSE
27/04/2006,1,0,0,0.006477789,0.005500038,0,0,18.59563446,11.10901546,1.508679737,0.011927982,16.77187451,1.823759951,0.016461794,0.128303523,,FALSE,FALSE,FALSE,FALSE
28/04/2006,2,0,0,0.004424505,0.009571137,0,0,18.71609306,11.17011547,1.568008509,0.017231311,17.53206742,1.184025646,0.019034524,0.137965664,,FALSE,FALSE,FALSE,FALSE
01/05/2006,3,0,0,0.010812863,-0.000902931,0,0,18.79890251,11.27702618,1.605168632,0.020503251,18.12203193,0.676870584,0.020210713,0.142164386,-1.057663733,FALSE,FALSE,FALSE,FALSE
02/05/2006,4,0,0,-0.007923626,0.001355663,0,0,19.00217247,11.2668438,1.635961244,0.023227186,18.45534698,0.546825494,0.020501692,0.143184121,-0.881273632,FALSE,FALSE,FALSE,FALSE
03/05/2006,5,0,0,-0.004393105,-0.002256521,0,0,18.85160637,11.28211784,1.648796485,0.024360436,18.62627668,0.225329688,0.020654336,0.143716166,-1.086161394,FALSE,FALSE,FALSE,FALSE
04/05/2006,6,0,0,0.01283575,0.013116405,0,0,18.76878929,11.25665951,1.655182944,0.024928716,18.65675954,0.112029753,0.020637696,0.14365826,-1.048454484,FALSE,FALSE,FALSE,FALSE
05/05/2006,7,0,0,-0.003960144,0.003125031,0,0,19.00970078,11.40430641,1.658957276,0.025250664,18.94450776,0.065193012,0.020973354,0.144821802,-0.79333667,FALSE,FALSE,FALSE,FALSE
08/05/2006,8,0,0,0.01232597,0.014686155,0,0,18.93441963,11.43994522,1.656557237,0.02504601,18.97597006,-0.041550429,0.020982956,0.144854948,-1.191316827,FALSE,FALSE,FALSE,FALSE
09/05/2006,9,0,0,0.000785516,-0.003947067,0,0,19.16780472,11.60795403,1.653554971,0.024802541,19.21919262,-0.051387905,0.021289669,0.145909799,-0.901243053,FALSE,FALSE,FALSE,FALSE
10/05/2006,10,0,0,-0.015306228,-0.000440374,0,0,19.18286133,11.56213665,1.65491567,0.02491769,19.15927881,0.023582522,0.021095903,0.145244288,0.445392058,FALSE,FALSE,FALSE,FALSE
11/05/2006,11,0,0,-0.016340947,-0.024669677,0,0,18.88924408,11.55704498,1.645894955,0.02414591,19.04582794,-0.156583859,0.021072859,0.145164936,-1.342446994,FALSE,FALSE,FALSE,FALSE
12/05/2006,12,0,0,-0.022690381,-0.023035358,0,0,18.58057594,11.27193642,1.646032246,0.024159278,18.5781301,0.002445844,0.020478492,0.143103082,0.595352202,FALSE,FALSE,FALSE,FALSE
15/05/2006,13,0,0,0.003731304,0.013407474,0,0,18.1589756,11.01228333,1.64631502,0.024189132,18.15387658,0.005099022,0.020070084,0.141668924,0.434046128,FALSE,FALSE,FALSE,FALSE
16/05/2006,14,0,0,-0.020652974,-0.031478371,0,0,18.22673225,11.15993023,1.640396602,0.023640186,18.33035181,-0.103619559,0.020562626,0.143396744,-0.504003876,FALSE,FALSE,FALSE,FALSE
17/05/2006,15,0,0,-0.013496218,0.002355459,0,0,17.85029602,10.8086338,1.643710991,0.024004001,17.79027418,0.060021838,0.019806754,0.14073647,1.008889685,FALSE,FALSE,FALSE,FALSE
18/05/2006,16,0,0,0.00342035,-0.006109044,0,0,17.60938454,10.83409309,1.635957425,0.023215534,17.74733057,-0.137946036,0.020033925,0.141541249,-1.015562865,FALSE,FALSE,FALSE,FALSE
19/05/2006,17,0,0,-0.008521619,-0.023640752,0,0,17.66961479,10.76790714,1.637022686,0.023324201,17.65063248,0.018982314,0.019944193,0.141223909,0.627057119,FALSE,FALSE,FALSE,FALSE
22/05/2006,18,0,0,0.000859551,0.013559455,0,0,17.51904106,10.51334572,1.646918538,0.024460878,17.33908483,0.179956227,0.019443283,0.139439171,1.140200045,FALSE,FALSE,FALSE,FALSE
23/05/2006,19,0,0,-0.009446185,-0.011944757,0,0,17.53409958,10.65590096,1.645520535,0.024324142,17.55882798,-0.024728401,0.019904572,0.141083564,-0.256548004,FALSE,FALSE,FALSE,FALSE
24/05/2006,20,0,0,0.036410947,0.013056273,0,0,17.36846924,10.52861881,1.646188633,0.024394501,17.35648711,0.011982126,0.019611218,0.14004006,-0.379923907,FALSE,FALSE,FALSE,FALSE
25/05/2006,21,0,0,0.008783127,0.006682374,0,0,18.00087166,10.66608334,1.660936111,0.02574121,17.74142419,0.25944747,0.019972443,0.141323895,1.128961601,FALSE,FALSE,FALSE,FALSE
26/05/2006,22,0,0,-0.004146091,-0.004741301,0,0,18.1589756,10.73735809,1.671483356,0.026657189,17.97397252,0.185003077,0.020080465,0.141705557,0.565652742,FALSE,FALSE,FALSE,FALSE
30/05/2006,23,0,0,0.01165703,-0.009052208,0,0,18.08368683,10.68644905,1.67831961,0.027294712,17.96257171,0.121115116,0.019914222,0.141117759,-0.222018731,FALSE,FALSE,FALSE,FALSE
31/05/2006,24,0,0,0,-0.004326503,0,0,18.29448891,10.5897131,1.695617345,0.029049941,17.98515115,0.309337761,0.019707679,0.140384042,1.095243541,FALSE,FALSE,FALSE,FALSE
01/06/2006,25,0,0,0.009053356,0.011588378,0,0,18.29448891,10.54389668,1.70918257,0.030445021,18.05188944,0.24259947,0.019658414,0.140208467,0.349484836,FALSE,FALSE,FALSE,FALSE
02/06/2006,26,0,0,-0.020799372,-0.010978882,0,0,18.46011543,10.66608334,1.716216315,0.031069776,18.33637601,0.123739422,0.019969989,0.14131521,-0.813605194,FALSE,FALSE,FALSE,FALSE
05/06/2006,27,0,0,-0.009579395,-0.017374098,0,0,18.07615662,10.54898167,1.714139467,0.030858623,18.11328444,-0.03712782,0.019667237,0.140239926,-1.294636402,FALSE,FALSE,FALSE,FALSE
06/06/2006,28,0,0,-0.017661541,-0.007858701,0,0,17.90299797,10.36570263,1.717767254,0.031284474,17.83714902,0.065848954,0.019305085,0.138942739,-0.282037223,FALSE,FALSE,FALSE,FALSE
07/06/2006,29,0,0,-0.017123599,-0.013861429,0,0,17.58680344,10.28424168,1.713896498,0.03082714,17.65695293,-0.070149497,0.019233602,0.138685262,-1.009053282,FALSE,FALSE,FALSE,FALSE
08/06/2006,30,0,0,0.012195204,0.012550109,0,0,17.28565407,10.14168739,1.709444678,0.030265657,17.3669192,-0.081265128,0.018999702,0.137839406,-0.754845564,FALSE,FALSE,FALSE,TRUE
09/06/2006,31,0,0,-0.012908934,-0.006940699,0,0,17.49645615,10.26896667,1.706321861,0.029948069,17.5521104,-0.055654252,0.019392611,0.139257357,-0.298173832,FALSE,FALSE,FALSE,TRUE
12/06/2006,32,0,0,-0.034437444,-0.042436325,0,0,17.27059555,10.19769287,1.700671274,0.029335776,17.3722591,-0.101663548,0.019210034,0.138600266,-1.261968896,FALSE,FALSE,FALSE,TRUE
13/06/2006,33,0,0,0.00812644,0.021376304,0,0,16.67584038,9.764940262,1.702046912,0.029554439,16.64994086,0.025899517,0.01825825,0.135123093,1.41263769,FALSE,TRUE,FALSE,FALSE
14/06/2006,34,0,0,0.026421966,0.027565174,0,0,16.81135559,9.973678589,1.695139807,0.028783485,16.93556308,-0.124207488,0.018965914,0.13771679,-0.909243852,FALSE,FALSE,FALSE,TRUE
15/06/2006,35,0,0,-0.009598563,-0.008941751,0,0,17.25554466,10.24860477,1.689881533,0.028400273,17.34732822,-0.091783555,0.019579486,0.139926717,-0.280116253,FALSE,FALSE,FALSE,TRUE
16/06/2006,36,0,0,-0.020264535,-0.012531702,0,0,17.08991623,10.1569643,1.686235721,0.02805885,17.15509487,-0.065178643,0.01922118,0.138640472,-0.021102925,FALSE,FALSE,FALSE,TRUE
19/06/2006,37,0,0,-0.001349097,-0.000507565,0,0,16.74359703,10.02968025,1.679278671,0.027274931,16.86990306,-0.126306025,0.018920964,0.137553496,-0.839161034,FALSE,FALSE,FALSE,TRUE
20/06/2006,38,0,0,0.023863348,0.019299163,0,0,16.7210083,10.02458954,1.67430082,0.026733855,16.81091234,-0.089904044,0.018970578,0.137733721,0.134877811,FALSE,FALSE,FALSE,TRUE
21/06/2006,39,0,0,-0.007036011,-0.001992831,0,0,17.12002754,10.21805573,1.673770596,0.02669237,17.1293736,-0.009346053,0.019437006,0.139416663,1.289308618,FALSE,FALSE,FALSE,TRUE
22/06/2006,40,0,0,0.005314568,-0.000499296,0,0,16.99957085,10.19769287,1.670364633,0.026391695,17.06025721,-0.060686359,0.019300064,0.13892467,0.220106263,FALSE,FALSE,FALSE,TRUE
23/06/2006,41,0,0,0.013656304,0.00199762,0,0,17.08991623,10.1926012,1.671719942,0.026517187,17.06569188,0.024224348,0.019262799,0.138790488,1.137890337,FALSE,TRUE,FALSE,FALSE
26/06/2006,42,-17.32330132,17.154317,-0.006084406,-0.005483017,0.105401993,-0.094057417,17.32330132,10.21296215,1.679661272,0.027244136,17.18156113,0.141740184,0.019300946,0.138927846,1.37055036,FALSE,TRUE,TRUE,FALSE
27/06/2006,43,-17.21789932,17.10714859,-0.000874474,-0.003007883,0.01505661,-0.051456295,17.21789932,10.1569643,1.684277711,0.027717514,17.1348661,0.083033222,0.019161036,0.138423394,0.416203367,FALSE,TRUE,FALSE,FALSE
28/06/2006,44,-17.20284271,17.09851658,0.030634497,0.040724262,-0.527000427,0.696324467,17.20284271,10.12641335,1.68850668,0.028165479,17.12668206,0.076160653,0.019115716,0.138259598,-0.106636839,FALSE,TRUE,FALSE,FALSE
29/06/2006,45,0,0,0.008492349,0.002415314,0,0,17.72984314,10.53880405,1.685148005,0.028034488,17.78747912,-0.057635976,0.02006726,0.141658957,-1.405581833,FALSE,FALSE,FALSE,TRUE
30/06/2006,46,0,0,0.010105728,0.006747054,0,0,17.88041115,10.56425858,1.686930277,0.028133711,17.84930135,0.031109795,0.019913456,0.141115043,-0.031761712,FALSE,TRUE,FALSE,FALSE
03/07/2006,47,0,0,-0.007503152,-0.01244628,0,0,18.06110573,10.63553619,1.69017955,0.028325067,18.00429085,0.056814879,0.019975319,0.141334069,0.510875458,FALSE,TRUE,FALSE,FALSE
05/07/2006,48,0,0,-0.002940359,0.011633502,0,0,17.92559052,10.50316334,1.695273466,0.028802938,17.83453705,0.091053466,0.019609519,0.140033991,0.954978366,FALSE,TRUE,FALSE,FALSE
06/07/2006,49,0,0,0,0.014853939,0,0,17.87288284,10.62535191,1.689304204,0.028361862,17.97781351,-0.104930663,0.019918135,0.141131623,-1.437382405,FALSE,FALSE,FALSE,TRUE
07/07/2006,50,17.87288284,-18.07400661,-0.007582062,-0.000944372,-0.135513306,0.017068587,17.87288284,10.78318024,1.676129511,0.027634458,18.10164107,-0.22875823,0.020215747,0.142182091,-1.226977899,TRUE,FALSE,FALSE,TRUE
10/07/2006,51,17.73736954,-17.92522799,0.006791018,0.000945265,0.120454788,-0.016944086,17.73736954,10.7729969,1.663903568,0.026764892,17.95199288,-0.214623342,0.020092523,0.141748097,-0.679254971,TRUE,FALSE,FALSE,TRUE
11/07/2006,52,17.85782433,-17.90007153,-0.00548029,-0.013692069,-0.097866058,0.245089006,17.85782433,10.78318024,1.659999289,0.026461913,17.92653344,-0.068709119,0.020081322,0.141708581,1.076470273,FALSE,FALSE,FALSE,TRUE
12/07/2006,53,0,0,-0.012293299,-0.008616352,0,0,17.75995827,10.63553619,1.662738163,0.026762723,17.71087464,0.049083632,0.019742047,0.140506395,1.252861061,FALSE,TRUE,FALSE,FALSE
13/07/2006,54,0,0,0.001287395,-0.020280521,0,0,17.54162979,10.54389668,1.662149328,0.026691531,17.55222231,-0.010592518,0.019609776,0.14003491,0.447876881,FALSE,FALSE,FALSE,TRUE
14/07/2006,55,-17.5642128,17.30198045,-0.017573696,-0.001971223,0.308668137,-0.034106062,17.5642128,10.33006096,1.67491562,0.028640953,17.33062141,0.233591391,0.019211712,0.13860632,1.395238686,FALSE,TRUE,TRUE,FALSE
17/07/2006,56,0,0,0.002617589,-0.004444567,0,0,17.25554466,10.3096981,1.673479853,0.028445783,17.28151785,-0.025973188,0.019302716,0.138934213,-0.734128642,FALSE,FALSE,FALSE,TRUE
18/07/2006,57,0,0,0.015665964,0.016865113,0,0,17.30071259,10.26387596,1.676849325,0.028886642,17.23986012,0.060852463,0.019265405,0.138799873,-0.030414743,FALSE,TRUE,FALSE,FALSE
19/07/2006,58,0,0,-0.014138812,-0.003414668,0,0,17.57174492,10.43697739,1.678328982,0.029010075,17.54569171,0.026053208,0.019700936,0.140360024,-0.423100073,FALSE,TRUE,FALSE,FALSE
20/07/2006,59,0,0,-0.006953559,-0.005384266,0,0,17.32330132,10.40133858,1.672582373,0.02846249,17.42555805,-0.102256739,0.019551241,0.139825753,-1.296318202,FALSE,FALSE,FALSE,TRUE
21/07/2006,60,0,0,0.015754868,0.021161574,0,0,17.20284271,10.34533501,1.668034889,0.027974208,17.28435394,-0.081511224,0.01941746,0.139346547,-0.717378485,FALSE,FALSE,FALSE,TRUE
24/07/2006,61,0,0,0.011633122,-0.001446094,0,0,17.47387123,10.56425858,1.661774255,0.02761331,17.58302623,-0.109155,0.019929125,0.141170554,-0.674115086,FALSE,FALSE,FALSE,TRUE
25/07/2006,62,0,0,0.014480278,-0.004825967,0,0,17.67714691,10.54898167,1.666001841,0.027928809,17.60255168,0.07459523,0.019790554,0.140678903,1.486234559,FALSE,TRUE,FALSE,FALSE
26/07/2006,63,-17.93311691,17.6433444,-0.01259429,0.013579,0.225854874,0.239578976,17.93311691,10.49807262,1.68062701,0.029291125,17.67263553,0.260481385,0.019645395,0.140162031,1.319416443,FALSE,TRUE,TRUE,FALSE
27/07/2006,64,0,0,0.009778424,0.01100488,0,0,17.70726204,10.64062595,1.673361118,0.028833005,17.83444275,-0.127180711,0.01997312,0.141326289,-0.835710434,FALSE,FALSE,FALSE,TRUE
28/07/2006,65,0,0,0.001263216,-0.008045714,0,0,17.88041115,10.75772476,1.668042938,0.028570075,17.9729169,-0.09250575,0.020160678,0.141988303,-0.682598892,FALSE,FALSE,FALSE,TRUE
31/07/2006,66,0,0,0.00504617,-0.003816692,0,0,17.90299797,10.67117119,1.670657295,0.028792105,17.8566621,0.046335874,0.019883783,0.141009868,0.13957889,FALSE,TRUE,FALSE,FALSE
01/08/2006,67,0,0,0.010879092,-0.002394493,0,0,17.99333954,10.63044262,1.677834689,0.029491736,17.86561713,0.127722413,0.019805726,0.140732817,1.166565886,FALSE,TRUE,FALSE,FALSE
02/08/2006,68,-18.18909073,17.92960826,-0.000413996,-0.00192021,0.007530212,-0.034428619,18.18909073,10.6049881,1.690676886,0.030802587,17.96041084,0.228679885,0.019775113,0.140624012,1.113572326,FALSE,TRUE,TRUE,FALSE
03/08/2006,69,-18.18156052,17.99010608,-0.002898648,0.000962087,0.05270195,0.017308056,18.18156052,10.58462429,1.69964522,0.031734669,18.02184075,0.159719768,0.01975326,0.140546291,0.252501147,FALSE,TRUE,TRUE,FALSE
04/08/2006,70,-18.12885857,18.04082698,0.001245904,-0.004325322,-0.022586823,-0.078032392,18.12885857,10.59480762,1.70279892,0.032043564,18.07287055,0.055988018,0.019794914,0.140694398,-1.213845236,FALSE,TRUE,FALSE,FALSE
07/08/2006,71,-18.15144539,18.02076309,0.009124807,0.008205013,-0.165628433,0.147860588,18.15144539,10.54898167,1.708294096,0.032635501,18.0533986,0.098046793,0.019696595,0.140344558,-0.499068619,FALSE,TRUE,FALSE,FALSE
08/08/2006,72,-18.31707382,18.21209326,0.000821895,-0.005265523,-0.015054703,-0.095896201,18.31707382,10.63553619,1.712381296,0.032969635,18.24506289,0.072010932,0.019911127,0.141106793,-0.535670688,FALSE,TRUE,FALSE,FALSE
09/08/2006,73,-18.33212852,18.18417521,-0.006981355,0.003368566,0.127983093,0.061254586,18.33212852,10.57953453,1.718806735,0.033613594,18.2177888,0.114339722,0.019753122,0.140545801,1.121043617,FALSE,TRUE,FALSE,FALSE
10/08/2006,74,0,0,0.000827203,-0.007194262,0,0,18.20414543,10.61517239,1.716169355,0.033378506,18.25081205,-0.046666617,0.019846535,0.140877732,-1.456419972,FALSE,FALSE,FALSE,TRUE
11/08/2006,75,0,0,-0.011157011,0.002415314,0,0,18.21920395,10.53880405,1.719655818,0.033764037,18.15687974,0.062324211,0.019666466,0.140237178,0.172325293,FALSE,TRUE,FALSE,FALSE
14/08/2006,76,0,0,0.014626167,0.014457778,0,0,18.01593208,10.56425858,1.713156748,0.033126629,18.13135749,-0.115425411,0.019756769,0.140558775,-1.145637212,FALSE,FALSE,FALSE,TRUE
15/08/2006,77,0,0,0.007001584,0.002850257,0,0,18.27943611,10.71699429,1.709131411,0.032895337,18.3496469,-0.070210788,0.020092357,0.141747511,-0.367200696,FALSE,FALSE,FALSE,TRUE
16/08/2006,78,0,0,-0.00327196,0.002842422,0,0,18.40742111,10.74754047,1.709327906,0.032907736,18.40397859,0.003442523,0.020079671,0.141702757,0.424802294,FALSE,TRUE,FALSE,FALSE
17/08/2006,79,0,0,-0.002052039,-0.000472498,0,0,18.34719276,10.77808952,1.705488272,0.032652511,18.41455779,-0.067365023,0.020099795,0.141773746,-0.101329788,FALSE,FALSE,FALSE,TRUE
18/08/2006,80,0,0,0.017269696,0.010869571,0,0,18.30954361,10.7729969,1.702105011,0.032389271,18.36916128,-0.059617668,0.020055109,0.141616061,-0.320568663,FALSE,FALSE,FALSE,TRUE
21/08/2006,81,0,0,0.007679985,-0.006077278,0,0,18.62574387,10.89009476,1.704125076,0.03249537,18.59057892,0.035164946,0.020298845,0.142474014,1.153807648,FALSE,TRUE,FALSE,FALSE
22/08/2006,82,-18.76878929,18.55554067,0.001203425,-0.004233506,-0.022586823,-0.07855499,18.76878929,10.82391262,1.71430991,0.033364135,18.58890481,0.179884486,0.02009127,0.141743678,1.37149582,FALSE,TRUE,TRUE,FALSE
23/08/2006,83,-18.79137611,18.58279671,-0.007612291,-0.014171122,0.143045425,-0.263339072,18.79137611,10.77808952,1.724127145,0.034351962,18.61714868,0.174227438,0.020001578,0.141426934,0.79180538,FALSE,TRUE,TRUE,FALSE
24/08/2006,84,-18.64833069,18.42814752,0.000807602,0.003833419,-0.015060425,0.070642818,18.64833069,10.62535191,1.734356441,0.035794902,18.46394242,0.184388266,0.019696933,0.140345762,0.566794519,FALSE,TRUE,TRUE,FALSE
25/08/2006,85,-18.66339111,18.5469068,0.002823814,0.006682374,-0.05270195,0.123937367,18.66339111,10.66608334,1.738867606,0.036297856,18.58320465,0.080186459,0.019873135,0.140972109,-1.49477127,FALSE,TRUE,FALSE,FALSE
28/08/2006,86,-18.71609306,18.6742265,-0.002413728,0.014699169,0.045175552,0.274495606,18.71609306,10.73735809,1.739182612,0.036324413,18.71055091,0.005542152,0.020041864,0.14156929,-1.248062133,FALSE,TRUE,FALSE,FALSE
29/08/2006,87,18.67091751,-18.82760993,-0.002419466,0,-0.045173645,0,18.67091751,10.89518833,1.728066497,0.035847756,18.86345769,-0.192540174,0.020353328,0.142665089,-1.331308262,TRUE,FALSE,FALSE,TRUE
30/08/2006,88,18.62574387,-18.73656066,0.000404291,0.006541769,0.007530212,-0.122570249,18.62574387,10.89518833,1.719709663,0.035333658,18.77189432,-0.146150451,0.02025916,0.142334675,-0.649435282,TRUE,FALSE,FALSE,TRUE
31/08/2006,89,18.63327408,-18.75839175,0.008888853,0.005106978,0.165628433,-0.095798689,18.63327408,10.96646214,1.710523551,0.034850124,18.79324188,-0.1599678,0.020377177,0.142748651,-0.416655902,TRUE,FALSE,FALSE,TRUE
01/09/2006,90,18.79890251,-18.81929423,-0.000800829,0.016628287,-0.015054703,-0.312932633,18.79890251,11.02246761,1.707357635,0.034687663,18.85398189,-0.055079382,0.02044721,0.14299374,1.415802693,FALSE,FALSE,FALSE,TRUE
05/09/2006,91,18.78384781,-18.98079357,-0.016032053,-0.020445643,-0.301143646,0.388074526,18.78384781,11.20575237,1.693843745,0.034495094,19.01528866,-0.231440852,0.020791052,0.144191026,-1.149639691,TRUE,FALSE,FALSE,TRUE
06/09/2006,92,18.48270416,-18.53780774,-0.012627319,-0.010203873,-0.233386993,0.189157441,18.48270416,10.97664356,1.688841187,0.033940985,18.57174872,-0.089044562,0.020190859,0.142094543,0.572250317,FALSE,FALSE,FALSE,TRUE
07/09/2006,93,18.24931717,-18.2985723,-0.009900921,-0.001406025,-0.180685043,0.025728251,18.24931717,10.86463928,1.684231922,0.033307132,18.33187943,-0.082562263,0.020025394,0.141511109,0.403055542,FALSE,FALSE,FALSE,TRUE
08/09/2006,94,18.06863213,-18.18325338,-0.022500184,-0.024870473,-0.406547546,0.45222611,18.06863213,10.84936333,1.675974233,0.032277142,18.21553052,-0.146898395,0.020076503,0.141691577,-0.136421704,TRUE,FALSE,FALSE,TRUE
11/09/2006,95,17.66208458,-17.69420332,0.003410144,0.00288702,0.060230255,-0.051083518,17.66208458,10.57953453,1.672493555,0.031581959,17.72578528,-0.063700699,0.019533489,0.139762259,0.887712752,FALSE,FALSE,FALSE,TRUE
12/09/2006,96,17.72231483,-17.7251146,0.008071379,0.008157496,0.143043518,-0.144592549,17.72231483,10.61007786,1.670592321,0.03129763,17.75641223,-0.034097395,0.019748929,0.140530883,0.999218853,FALSE,FALSE,FALSE,TRUE
13/09/2006,97,17.86535835,-17.85630091,-0.009692318,0.001903848,-0.173156738,-0.033995691,17.86535835,10.69662952,1.669339008,0.031171878,17.88747279,-0.02211444,0.019980845,0.141353617,0.792706099,FALSE,FALSE,FALSE,TRUE
14/09/2006,98,17.69220161,-17.8039201,0.000851247,-0.001425129,0.015060425,0.025372874,17.69220161,10.71699429,1.661279238,0.030437652,17.83435775,-0.142156135,0.019997672,0.141413124,-1.419253954,TRUE,FALSE,FALSE,TRUE
15/09/2006,99,17.70726204,-17.74035404,0.013605236,0.012369216,0.240911484,-0.219434274,17.70726204,10.70172119,1.657710356,0.030091548,17.77044559,-0.063183552,0.01994328,0.141220679,0.04081644,FALSE,FALSE,FALSE,TRUE
18/09/2006,100,17.94817352,-17.94382392,-0.014261725,-0.016447352,-0.255971909,0.295128382,17.94817352,10.83409309,1.656236823,0.030014724,17.97383865,-0.025665125,0.020231149,0.142236243,0.674458894,FALSE,FALSE,FALSE,TRUE
19/09/2006,101,0,0,-0.007234194,-0.000955384,0,0,17.69220161,10.65590096,1.656706637,0.030074579,17.68377641,0.008425205,0.019775527,0.140625486,0.990796287,FALSE,TRUE,FALSE,FALSE
20/09/2006,102,0,0,0.008144358,-0.003826174,0,0,17.5642128,10.64572048,1.653115819,0.02965023,17.62825916,-0.064046364,0.01981797,0.140776311,-0.805578489,FALSE,FALSE,FALSE,TRUE
21/09/2006,103,0,0,-0.003826705,-0.012001832,0,0,17.70726204,10.6049881,1.658233528,0.03028089,17.61582771,0.091434326,0.019759247,0.140567589,1.34190119,FALSE,TRUE,FALSE,FALSE
22/09/2006,104,-17.63950157,17.46010899,0.003414402,0.012633396,-0.060228348,0.220580466,17.63950157,10.47770882,1.666405251,0.031571591,17.49168058,0.147820987,0.019512902,0.139688589,1.095688681,FALSE,TRUE,TRUE,FALSE
25/09/2006,105,0,0,0.009357681,0.000959779,0,0,17.69972992,10.61007786,1.665962891,0.031533063,17.70752905,-0.007799127,0.019880994,0.140999977,-0.51984744,FALSE,FALSE,FALSE,TRUE
26/09/2006,106,0,0,0.013063661,0.01390229,0,0,17.86535835,10.62026119,1.670927189,0.031960771,17.77764395,0.087714405,0.019865626,0.140945471,0.122730913,FALSE,TRUE,FALSE,FALSE
27/09/2006,107,0,0,0.005823613,0.000945623,0,0,18.09874535,10.76790714,1.673566909,0.032058541,18.05287161,0.045873732,0.020169124,0.142018041,-0.342309233,FALSE,TRUE,FALSE,FALSE
28/09/2006,108,0,0,-0.00744409,0.001417139,0,0,18.20414543,10.77808952,1.678302091,0.03231675,18.12120694,0.082938494,0.020106501,0.141797393,0.696735891,FALSE,TRUE,FALSE,FALSE
29/09/2006,109,0,0,-0.002916659,0.008490358,0,0,18.06863213,10.79336357,1.675550026,0.032141775,18.11696239,-0.048330265,0.020101962,0.141781387,-1.432589912,FALSE,FALSE,FALSE,TRUE
02/10/2006,110,18.01593208,-18.14058655,-0.028416383,-0.011225405,-0.511947632,0.203635431,18.01593208,10.88500309,1.666566963,0.031765488,18.17235203,-0.156419952,0.020278448,0.142402417,-1.28448904,TRUE,FALSE,FALSE,TRUE
03/10/2006,111,17.50398445,-17.76245447,0.006021491,0.011352845,0.105400085,-0.201654398,17.50398445,10.76281452,1.650354044,0.030054199,17.79250867,-0.288524218,0.01995801,0.141272821,-1.177291796,TRUE,FALSE,FALSE,TRUE
04/10/2006,112,17.60938454,-17.81661993,0.013680858,0.012161031,0.240911484,-0.216668461,17.60938454,10.88500309,1.636804306,0.029296272,17.84591621,-0.236531669,0.020263921,0.142351398,-0.516870944,TRUE,FALSE,FALSE,TRUE
05/10/2006,113,17.85029602,-17.95064955,-0.004639215,-0.009242111,-0.082811356,0.165901888,17.85029602,11.01737595,1.629303533,0.029131787,17.97978134,-0.12948532,0.020502533,0.143187055,1.002690126,FALSE,FALSE,FALSE,TRUE
06/10/2006,114,17.76748466,-17.76707344,-0.00084764,0.002331863,-0.015060425,-0.041430374,17.76748466,10.91555214,1.627684355,0.028992987,17.79606643,-0.028581766,0.020197223,0.142116934,1.229750054,FALSE,FALSE,FALSE,TRUE
09/10/2006,115,17.75242424,-17.77594768,-0.000423965,0.003722736,-0.007526398,-0.066175161,17.75242424,10.94100571,1.624708747,0.028759422,17.8047071,-0.052282859,0.02027161,0.142378404,0.634348075,FALSE,FALSE,FALSE,TRUE
10/10/2006,116,17.74489784,-17.79365903,-0.017394754,0.002318156,-0.308668137,-0.041248485,17.74489784,10.98173618,1.620295619,0.028458273,17.8221173,-0.077219457,0.020353568,0.142665933,-0.123236213,FALSE,FALSE,FALSE,TRUE
11/10/2006,117,17.43622971,-17.67031391,0.010794274,0.017113851,0.188211441,-0.302407123,17.43622971,11.00719357,1.605342343,0.027449155,17.69776306,-0.261533359,0.020385241,0.142776894,-1.47358822,TRUE,FALSE,FALSE,TRUE
12/10/2006,118,17.62444115,-17.82427671,0.01623262,0.000454452,0.286090851,-0.008100284,17.62444115,11.19556904,1.59208314,0.027358298,17.851635,-0.227193857,0.020766263,0.144105043,-0.690876771,TRUE,FALSE,FALSE,TRUE
13/10/2006,119,0,0,0.015552789,0.010909309,0,0,17.910532,11.20065689,1.593861541,0.027424078,17.87972033,0.030811669,0.02067159,0.143776179,1.211915135,FALSE,TRUE,FALSE,FALSE
16/10/2006,120,0,0,-0.011589583,-0.015737479,0,0,18.18909073,11.32284832,1.597883594,0.027473348,18.12006692,0.069023808,0.020888627,0.144528982,0.971106766,FALSE,TRUE,FALSE,FALSE
17/10/2006,121,0,0,-0.000837489,0.009593602,0,0,17.97828674,11.14465523,1.602820801,0.028015054,17.89090028,0.087386465,0.020434956,0.142950885,0.663774293,FALSE,TRUE,FALSE,FALSE
18/10/2006,122,0,0,0.018021841,0.004977145,0,0,17.96323013,11.25157261,1.599367516,0.027804821,18.02320456,-0.059974423,0.020721983,0.143951321,-1.399782906,FALSE,FALSE,FALSE,TRUE
19/10/2006,123,0,0,0.001234924,0.013057431,0,0,18.2869606,11.30757332,1.605443334,0.028111909,18.18178011,0.105180487,0.020808747,0.144252372,0.729849214,FALSE,TRUE,FALSE,FALSE
20/10/2006,124,0,0,0.0041121,-0.003555625,0,0,18.30954361,11.45522118,1.601615801,0.028074268,18.37493751,-0.065393904,0.021078773,0.145185305,-0.892499963,FALSE,FALSE,FALSE,TRUE
